Date,a,ticket
2015-04-27,0.34,AAPL
2015-04-27,-0.5719,AAPL
2015-04-27,0,AAPL
2015-04-27,0,AAPL
2015-04-27,0,AAPL
2015-04-27,-0.1027,AAPL
2015-04-27,0,AAPL
2015-04-27,0,AAPL
2015-04-25,0,AAPL
2015-04-24,0.2732,AAPL
2015-04-24,0,AAPL
2015-04-24,0.2732,AAPL
2015-04-24,-0.296,AAPL
2015-04-24,-0.296,AAPL
2015-04-24,-0.5267,AAPL
2015-04-23,0,AAPL
2015-04-23,0.8176,AAPL
2015-04-23,-0.4019,AAPL
2015-04-23,-0.7876,AAPL
2015-04-23,-0.4404,AAPL
2015-04-23,-0.4404,AAPL
2015-04-22,0,AAPL
2015-04-22,0,AAPL
2015-04-22,0.6908,AAPL
2015-04-22,-0.6486,AAPL
2015-04-22,0.1779,AAPL
2015-04-22,0.3818,AAPL
2015-04-21,0.7351,AAPL
2015-04-21,0.7964,AAPL
2015-04-21,-0.128,AAPL
2015-04-17,-0.0772,AAPL
2015-04-17,-0.0772,AAPL
2015-04-16,-0.3182,AAPL
2015-04-16,-0.3182,AAPL
2015-04-16,-0.4215,AAPL
2015-04-16,0,AAPL
2015-04-16,0,AAPL
2015-04-16,0,AAPL
2015-04-16,0,AAPL
2015-04-16,0,AAPL
2015-04-16,0,AAPL
2015-04-16,0,AAPL
2015-04-15,0,AAPL
2015-04-15,0.1027,AAPL
2015-04-15,-0.128,AAPL
2015-04-15,0.1027,AAPL
2015-04-15,0.2732,AAPL
2015-04-14,-0.6597,AAPL
2015-04-14,0.34,AAPL
2015-04-13,-0.4588,AAPL
2015-04-13,0.6369,AAPL
2015-04-13,0.6369,AAPL
2015-04-13,0.34,AAPL
2015-04-13,0.34,AAPL
2015-04-13,0,AAPL
2015-04-13,0.34,AAPL
2015-04-11,0.1531,AAPL
2015-04-11,0,AAPL
2015-04-10,0.4215,AAPL
2015-04-10,0,AAPL
2015-04-10,0,AAPL
2015-04-10,0.4019,AAPL
2015-04-10,0,AAPL
2015-04-10,0.25,AAPL
2015-04-10,0,AAPL
2015-04-10,0.5859,AAPL
2015-04-10,0.5859,AAPL
2015-04-09,0.3818,AAPL
2015-04-09,0.3818,AAPL
2015-04-09,0.3612,AAPL
2015-04-09,0.3612,AAPL
2015-04-09,0.2732,AAPL
2015-04-08,0.4019,AAPL
2015-04-08,-0.1027,AAPL
2015-04-08,-0.5023,AAPL
2015-04-08,-0.4019,AAPL
2015-04-02,-0.3612,AAPL
2015-04-02,-0.3612,AAPL
2015-04-02,0,AAPL
2015-04-02,0,AAPL
2015-03-30,0.323,AAPL
2015-03-27,0.0754,AAPL
2015-03-27,0,AAPL
2015-03-26,0.8588,AAPL
2015-03-26,0.8588,AAPL
2015-03-26,0.4939,AAPL
2015-03-26,0,AAPL
2015-03-26,0,AAPL
2015-03-24,0.128,AAPL
2015-03-24,-0.5719,AAPL
2015-03-23,0.7003,AAPL
2015-03-23,0.7003,AAPL
2015-03-21,-0.6597,AAPL
2015-03-21,-0.6597,AAPL
2015-03-20,-0.5267,AAPL
2015-03-20,0.5106,AAPL
2015-03-19,0,AAPL
2015-03-19,0,AAPL
2015-03-19,0.2732,AAPL
2015-03-18,0.4215,AAPL
2015-03-18,0.4215,AAPL
2015-03-18,0.5106,AAPL
2015-03-18,-0.0772,AAPL
2015-03-18,0.6705,AAPL
2015-03-18,-0.2023,AAPL
2015-03-18,0.0258,AAPL
2015-03-18,-0.4717,AAPL
2015-03-17,0.0951,AAPL
2015-03-17,-0.8126,AAPL
2015-03-17,0,AAPL
2015-03-17,0,AAPL
2015-03-17,0.0258,AAPL
2015-03-17,0.2023,AAPL
2015-03-17,0.8316,AAPL
2015-03-17,0.8316,AAPL
2015-03-17,0.0258,AAPL
2015-03-17,0.5106,AAPL
2015-03-16,0.1779,AAPL
2015-03-15,0,AAPL
2015-03-14,0.4767,AAPL
2015-03-13,-0.4133,AAPL
2015-03-13,0.6249,AAPL
2015-03-13,-0.7845,AAPL
2015-03-13,0,AAPL
2015-03-13,-0.7845,AAPL
2015-03-13,-0.7845,AAPL
2015-03-12,0,AAPL
2015-03-11,-0.8207,AAPL
2015-03-11,-0.8207,AAPL
2015-03-11,-0.8074,AAPL
2015-03-11,0.1779,AAPL
2015-03-11,0.1779,AAPL
2015-03-11,-0.6808,AAPL
2015-03-11,0.4019,AAPL
2015-03-11,0.2263,AAPL
2015-03-10,-0.128,AAPL
2015-03-10,0,AAPL
2015-03-10,-0.1027,AAPL
2015-03-10,-0.1027,AAPL
2015-03-10,-0.1027,AAPL
2015-03-10,0.4019,AAPL
2015-03-10,0.4019,AAPL
2015-03-10,0.6369,AAPL
2015-03-10,0,AAPL
2015-03-10,0.296,AAPL
2015-03-09,-0.4019,AAPL
2015-03-09,-0.09,AAPL
2015-03-09,-0.09,AAPL
2015-03-09,0.4767,AAPL
2015-03-09,0.6705,AAPL
2015-03-09,0.1017,AAPL
2015-03-09,0,AAPL
2015-03-09,0,AAPL
2015-03-09,0,AAPL
2015-03-09,0.4767,AAPL
2015-03-08,-0.4019,AAPL
2015-03-08,-0.4019,AAPL
2015-03-07,0,AAPL
2015-03-07,0,AAPL
2015-03-06,0.5574,AAPL
2015-03-06,0.5574,AAPL
2015-03-06,0,AAPL
2015-03-06,0,AAPL
2015-03-06,0,AAPL
2015-03-06,0.34,AAPL
2015-03-06,0.34,AAPL
2015-03-06,0,AAPL
2015-03-06,0.5574,AAPL
2015-03-06,0,AAPL
2015-03-05,0.6705,AAPL
2015-03-05,-0.34,AAPL
2015-03-05,-0.34,AAPL
2015-03-05,0,AAPL
2015-03-05,0.4019,AAPL
2015-03-05,-0.3182,AAPL
2015-03-05,-0.3182,AAPL
2015-03-04,-0.6124,AAPL
2015-03-04,-0.6124,AAPL
2015-03-04,0,AAPL
2015-03-04,0,AAPL
2015-03-04,0,AAPL
2015-03-04,-0.6705,AAPL
2015-03-04,-0.4497,AAPL
2015-03-04,-0.4497,AAPL
2015-03-04,-0.4497,AAPL
2015-03-04,0,AAPL
2015-03-03,0.34,AAPL
2015-03-03,0.1513,AAPL
2015-03-03,0.1513,AAPL
2015-03-03,0.34,AAPL
2015-03-03,0.0772,AAPL
2015-03-03,0,AAPL
2015-03-02,-0.0772,AAPL
2015-03-02,-0.0772,AAPL
2015-03-02,-0.0772,AAPL
2015-03-02,0.4491,AAPL
2015-03-02,0.4491,AAPL
2015-03-02,0,AAPL
2015-03-02,0.6705,AAPL
2015-03-02,0.2023,AAPL
2015-03-02,-0.1027,AAPL
2015-03-02,0,AAPL
2015-03-01,0,AAPL
2015-03-01,-0.3818,AAPL
2015-03-01,0,AAPL
2015-03-01,0,AAPL
2015-02-27,0,AAPL
2015-02-27,0,AAPL
2015-02-27,0,AAPL
2015-02-27,0,AAPL
2015-02-27,-0.3182,AAPL
2015-02-27,-0.6249,AAPL
2015-02-27,-0.6249,AAPL
2015-02-27,-0.6369,AAPL
2015-02-27,-0.6369,AAPL
2015-02-26,0.743,AAPL
2015-02-26,0.743,AAPL
2015-02-26,0,AAPL
2015-02-26,0,AAPL
2015-02-26,0.8176,AAPL
2015-02-25,0.4201,AAPL
2015-02-25,0,AAPL
2015-02-25,0,AAPL
2015-02-25,-0.1027,AAPL
2015-02-25,-0.1027,AAPL
2015-02-25,-0.1027,AAPL
2015-02-25,-0.1027,AAPL
2015-02-24,0.2247,AAPL
2015-02-24,0,AAPL
2015-02-24,0.4939,AAPL
2015-02-24,0.7506,AAPL
2015-02-24,0.9081,AAPL
2015-02-23,0,AAPL
2015-02-23,0,AAPL
2015-02-23,0,AAPL
2015-02-23,0.4939,AAPL
2015-02-23,0.4939,AAPL
2015-02-23,0.2732,AAPL
2015-02-23,0.2023,AAPL
2015-02-20,0,AAPL
2015-02-20,0,AAPL
2015-02-20,0,AAPL
2015-02-20,0,AAPL
2015-02-20,0,AAPL
2015-02-20,0,AAPL
2015-02-20,0,AAPL
2015-02-19,0,AAPL
2015-02-19,0.2023,AAPL
2015-02-19,0.2023,AAPL
2015-02-19,0.2023,AAPL
2015-02-19,0.2023,AAPL
2015-02-19,0,AAPL
2015-02-18,0.6369,AAPL
2015-02-18,0.6249,AAPL
2015-02-18,0.4939,AAPL
2015-02-18,0.4939,AAPL
2015-02-18,0.6249,AAPL
2015-02-17,0.6249,AAPL
2015-02-17,0.6249,AAPL
2015-02-17,0.4588,AAPL
2015-02-17,0.0258,AAPL
2015-02-17,0.0258,AAPL
2015-02-17,0,AAPL
2015-02-17,0,AAPL
2015-02-17,0.0258,AAPL
2015-02-14,0,AAPL
2015-02-14,0,AAPL
2015-02-14,0,AAPL
2015-02-14,0.296,AAPL
2015-02-13,0.5267,AAPL
2015-02-13,0,AAPL
2015-02-13,0.5499,AAPL
2015-02-13,0.6705,AAPL
2015-02-13,0.5499,AAPL
2015-02-13,0.5499,AAPL
2015-02-12,0.6705,AAPL
2015-02-12,0.6705,AAPL
2015-02-12,0.3612,AAPL
2015-02-12,0.3612,AAPL
2015-02-12,0.4404,AAPL
2015-02-12,-0.296,AAPL
2015-02-12,0.34,AAPL
2015-02-12,0.34,AAPL
2015-02-12,0.3384,AAPL
2015-02-12,0.7814,AAPL
2015-02-11,0,AAPL
2015-02-11,0,AAPL
2015-02-11,0,AAPL
2015-02-11,0,AAPL
2015-02-11,0.5574,AAPL
2015-02-11,0,AAPL
2015-02-11,0,AAPL
2015-02-11,0,AAPL
2015-02-11,0,AAPL
2015-02-11,-0.3612,AAPL
2015-02-10,0,AAPL
2015-02-10,-0.4019,AAPL
2015-02-10,0.4019,AAPL
2015-02-10,0.4019,AAPL
2015-02-10,0,AAPL
2015-02-10,0,AAPL
2015-02-10,0,AAPL
2015-02-10,0,AAPL
2015-02-10,0,AAPL
2015-02-10,0,AAPL
2015-02-09,0,AAPL
2015-02-06,-0.6124,AAPL
2015-02-05,0.0258,AAPL
2015-02-05,-0.5859,AAPL
2015-02-05,-0.5859,AAPL
2015-02-05,-0.5859,AAPL
2015-02-05,-0.5859,AAPL
2015-02-03,0.5574,AAPL
2015-02-03,0,AAPL
2015-02-02,-0.5106,AAPL
2015-02-02,-0.5106,AAPL
2015-02-02,-0.5106,AAPL
2015-01-30,0.3182,AAPL
2015-01-29,0.296,AAPL
2015-01-29,0.5106,AAPL
2015-01-29,0,AAPL
2015-01-29,0.6249,AAPL
2015-01-29,-0.7184,AAPL
2015-01-29,-0.7184,AAPL
2015-01-29,0.0772,AAPL
2015-01-29,0.0772,AAPL
2015-01-29,0.4404,AAPL
2015-01-29,0.8834,AAPL
2015-01-28,0.7506,AAPL
2015-01-28,0.7506,AAPL
2015-01-28,-0.2732,AAPL
2015-01-28,0,AAPL
2015-01-28,0.3818,AAPL
2015-01-28,0,AAPL
2015-01-28,0,AAPL
2015-01-28,0.5859,AAPL
2015-01-28,0,AAPL
2015-01-28,0,AAPL
2015-01-27,0.6808,AAPL
2015-01-27,0.6808,AAPL
2015-01-27,0,AAPL
2015-01-27,0.296,AAPL
2015-01-27,0,AAPL
2015-01-27,0.1513,AAPL
2015-01-27,0.1513,AAPL
2015-01-27,0.6705,AAPL
2015-01-27,0.6705,AAPL
2015-01-27,0.128,AAPL
2015-01-26,0,AAPL
2015-01-26,0,AAPL
2015-01-21,0.4404,AAPL
2015-01-20,0.6115,AAPL
2015-01-16,-0.25,AAPL
2015-01-15,-0.25,AAPL
2015-01-15,-0.25,AAPL
2015-01-15,0.6705,AAPL
2015-01-15,0.0516,AAPL
2015-01-15,0.6369,AAPL
2015-01-15,-0.6124,AAPL
2015-01-15,0.6705,AAPL
2015-01-15,0.6705,AAPL
2015-01-15,0.6478,AAPL
2015-01-15,0.0516,AAPL
2015-01-14,-0.4767,AAPL
2015-01-14,-0.4767,AAPL
2015-01-14,0,AAPL
2015-01-14,-0.1531,AAPL
2015-01-14,-0.1531,AAPL
2015-01-14,-0.1531,AAPL
2015-01-14,-0.1531,AAPL
2015-01-14,-0.296,AAPL
2015-01-14,0.4215,AAPL
2015-01-13,0.3182,AAPL
2015-01-13,0.3182,AAPL
2015-01-13,0.6808,AAPL
2015-01-12,-0.3818,AAPL
2015-01-09,0.8689,AAPL
2015-01-09,-0.6249,AAPL
2015-01-09,-0.6249,AAPL
2015-01-09,-0.6249,AAPL
2015-01-07,-0.6124,AAPL
2015-01-07,-0.6124,AAPL
2015-01-07,-0.6124,AAPL
2015-01-06,0.4019,AAPL
2015-01-06,-0.6369,AAPL
2015-01-05,-0.296,AAPL
2015-01-05,0,AAPL
2014-12-30,0.0772,AAPL
2014-12-29,0.4927,AAPL
2014-12-29,0.34,AAPL
2014-12-29,0.5256,AAPL
2014-12-29,0.4927,AAPL
2014-12-29,0.4927,AAPL
2014-12-28,-0.5106,AAPL
2014-12-28,-0.5106,AAPL
2014-12-28,-0.296,AAPL
2014-12-28,0.34,AAPL
2014-12-28,0.34,AAPL
2014-12-25,0.5106,AAPL
2014-12-23,0.5319,AAPL
2014-12-23,0.5319,AAPL
2014-12-23,-0.128,AAPL
2014-12-23,-0.128,AAPL
2014-12-23,0,AAPL
2014-12-23,-0.1027,AAPL
2014-12-23,0.8316,AAPL
2014-12-18,0.25,AAPL
2014-12-18,0.25,AAPL
2014-12-18,0.25,AAPL
2014-12-17,0.7603,AAPL
2014-12-17,0.7603,AAPL
2014-12-17,0.7603,AAPL
2014-12-17,0.7506,AAPL
2014-12-17,0.7506,AAPL
2014-12-17,0.7506,AAPL
2014-12-16,0.2732,AAPL
2014-12-16,0.2732,AAPL
2014-12-16,0.2732,AAPL
2014-12-16,0.2732,AAPL
2014-12-16,0.3182,AAPL
2014-12-16,0,AAPL
2014-12-15,-0.2732,AAPL
2014-12-15,-0.2732,AAPL
2014-12-15,0.7603,AAPL
2014-12-15,0.7603,AAPL
2014-12-15,0.7603,AAPL
2014-12-15,-0.1877,AAPL
2014-12-15,-0.1877,AAPL
2014-12-15,-0.1877,AAPL
2014-12-15,0.2023,AAPL
2014-12-12,0,AAPL
2014-12-12,0,AAPL
2014-12-12,0,AAPL
2014-12-12,0,AAPL
2014-12-12,0,AAPL
2014-12-12,0,AAPL
2014-12-11,0,AAPL
2014-12-11,0,AAPL
2014-12-11,0,AAPL
2014-12-11,0,AAPL
2014-12-11,0.1779,AAPL
2014-12-11,0,AAPL
2014-12-11,0.1779,AAPL
2014-12-10,-0.25,AAPL
2014-12-10,-0.4019,AAPL
2014-12-09,0,AAPL
2014-12-09,0,AAPL
2014-12-08,0.6249,AAPL
2014-12-08,-0.1179,AAPL
2014-12-04,-0.1027,AAPL
2014-12-04,-0.1027,AAPL
2014-12-04,-0.1027,AAPL
2014-12-04,0,AAPL
2014-12-04,0,AAPL
2014-12-04,0,AAPL
2014-12-04,0.296,AAPL
2014-12-02,-0.7845,AAPL
2014-12-02,0,AAPL
2014-12-02,-0.6808,AAPL
2014-12-02,-0.6808,AAPL
2014-12-02,-0.4588,AAPL
2014-12-01,0.0258,AAPL
2014-12-01,0,AAPL
2014-12-01,-0.4588,AAPL
2014-12-01,-0.4588,AAPL
2014-12-01,0.0258,AAPL
2014-12-01,0.1027,AAPL
2014-12-01,-0.4588,AAPL
2014-11-25,0,AAPL
2014-11-25,0,AAPL
2014-11-25,0,AAPL
2014-11-25,-0.3182,AAPL
2014-11-25,0.4404,AAPL
2014-11-21,0.6597,AAPL
2014-11-21,0.6597,AAPL
2014-11-21,0.6597,AAPL
2014-11-21,0,AAPL
2014-11-21,0.4767,AAPL
2014-11-20,0.2023,AAPL
2014-11-20,0,AAPL
2014-11-20,0.2023,AAPL
2014-11-19,0,AAPL
2014-11-19,0,AAPL
2014-11-19,0.3885,AAPL
2014-11-19,0.3885,AAPL
2014-11-17,0,AAPL
2014-11-17,0,AAPL
2014-11-17,0.5574,AAPL
2014-11-17,0.5574,AAPL
2014-11-17,0.3818,AAPL
2014-11-17,0,AAPL
2014-11-17,0.7717,AAPL
2014-11-16,0.4215,AAPL
2014-11-14,-0.6597,AAPL
2014-11-13,-0.6597,AAPL
2014-11-12,0,AAPL
2014-11-12,0,AAPL
2014-11-12,0.4939,AAPL
2014-11-12,0.4939,AAPL
2014-11-11,-0.7964,AAPL
2014-11-11,-0.7964,AAPL
2014-11-11,0.5719,AAPL
2014-11-10,0.5584,AAPL
2014-11-10,-0.7096,AAPL
2014-11-07,0.5904,AAPL
2014-11-06,0.3182,AAPL
2014-11-06,0.0516,AAPL
2014-11-06,-0.2732,AAPL
2014-11-06,0.1027,AAPL
2014-11-06,0.1027,AAPL
2014-11-05,0.34,AAPL
2014-11-05,0.34,AAPL
2014-11-04,0.4215,AAPL
2014-11-04,0.2023,AAPL
2014-11-04,0,AAPL
2014-11-04,0.9153,AAPL
2014-11-03,-0.4404,AAPL
2014-11-03,0.2023,AAPL
2014-11-03,-0.128,AAPL
2014-11-03,0.4215,AAPL
2014-11-03,0.4215,AAPL
2014-11-03,0.4215,AAPL
2014-11-03,-0.4404,AAPL
2014-11-03,0,AAPL
2014-11-03,0,AAPL
2014-10-31,0.6124,AAPL
2014-10-31,0.7425,AAPL
2014-10-31,0.8053,AAPL
2014-10-31,0.743,AAPL
2014-10-31,0.8053,AAPL
2014-10-30,0.7425,AAPL
2014-10-30,0.394,AAPL
2014-10-30,0.743,AAPL
2014-10-30,-0.3818,AAPL
2014-10-30,-0.3818,AAPL
2014-10-30,0.6369,AAPL
2014-10-30,0.6369,AAPL
2014-10-30,0,AAPL
2014-10-30,0,AAPL
2014-10-29,-0.3818,AAPL
2014-10-29,-0.3818,AAPL
2014-10-29,0.7506,AAPL
2014-10-29,0.5267,AAPL
2014-10-29,0.5719,AAPL
2014-10-29,0.5719,AAPL
2014-10-29,0.5719,AAPL
2014-10-29,0,AAPL
2014-10-29,0.6447,AAPL
2014-10-29,0.6447,AAPL
2014-10-28,0.0343,AAPL
2014-10-28,0.0343,AAPL
2014-10-28,0,AAPL
2014-10-28,0,AAPL
2014-10-28,0.5267,AAPL
2014-10-28,0.5267,AAPL
2014-10-28,-0.1027,AAPL
2014-10-28,-0.1027,AAPL
2014-10-27,0.6124,AAPL
2014-10-27,0,AAPL
2014-10-27,-0.5423,AAPL
2014-10-27,-0.1027,AAPL
2014-10-27,-0.1027,AAPL
2014-10-24,0.296,AAPL
2014-10-24,0.296,AAPL
2014-10-24,0.296,AAPL
2014-10-24,0.34,AAPL
2014-10-24,0.34,AAPL
2014-10-24,0,AAPL
2014-10-23,0.2577,AAPL
2014-10-23,0.2577,AAPL
2014-10-23,0.7672,AAPL
2014-10-23,0.8825,AAPL
2014-10-23,0.34,AAPL
2014-10-23,0,AAPL
2014-10-23,0,AAPL
2014-10-23,0,AAPL
2014-10-23,0,AAPL
2014-10-23,0,AAPL
2014-10-22,0,AAPL
2014-10-22,0,AAPL
2014-10-22,0,AAPL
2014-10-22,0.4404,AAPL
2014-10-22,0.5106,AAPL
2014-10-22,0.6249,AAPL
2014-10-22,0.743,AAPL
2014-10-22,0.8442,AAPL
2014-10-22,0.9856,AAPL
2014-10-21,0.913,AAPL
2014-10-21,0.913,AAPL
2014-10-21,0.8679,AAPL
2014-10-21,0.8957,AAPL
2014-10-21,0.8442,AAPL
2014-10-21,0,AAPL
2014-10-21,0,AAPL
2014-10-21,-0.7351,AAPL
2014-10-21,-0.7351,AAPL
2014-10-21,0,AAPL
2014-10-20,-0.6808,AAPL
2014-10-20,-0.7906,AAPL
2014-10-20,0.8885,AAPL
2014-10-20,0.8885,AAPL
2014-10-20,0,AAPL
2014-10-20,0.1779,AAPL
2014-10-20,0.6369,AAPL
2014-10-20,0,AAPL
2014-10-20,0,AAPL
2014-10-20,0,AAPL
2014-10-16,0.886,AAPL
2014-10-16,0.5563,AAPL
2014-10-16,0.5563,AAPL
2014-10-16,-0.4404,AAPL
2014-10-16,-0.4404,AAPL
2014-10-16,0.886,AAPL
2014-10-16,0,AAPL
2014-10-16,0,AAPL
2014-10-16,0.4019,AAPL
2014-10-16,0.122,AAPL
2014-10-15,-0.6908,AAPL
2014-10-15,-0.6908,AAPL
2014-10-15,-0.25,AAPL
2014-10-15,0.296,AAPL
2014-10-15,0.6055,AAPL
2014-10-15,0.2732,AAPL
2014-10-14,-0.2732,AAPL
2014-10-14,0,AAPL
2014-10-14,-0.2732,AAPL
2014-10-14,0.7003,AAPL
2014-10-14,0,AAPL
2014-10-14,-0.5994,AAPL
2014-10-14,-0.3182,AAPL
2014-10-14,0.5719,AAPL
2014-10-14,0.5719,AAPL
2014-10-13,-0.873,AAPL
2014-10-13,0,AAPL
2014-10-13,0,AAPL
2014-10-10,0.4995,AAPL
2014-10-10,0.4995,AAPL
2014-10-10,0.4995,AAPL
2014-10-10,0.516,AAPL
2014-10-10,0.516,AAPL
2014-10-10,0.5904,AAPL
2014-10-10,0.5904,AAPL
2014-10-09,0,AAPL
2014-10-09,0.7003,AAPL
2014-10-09,0.3254,AAPL
2014-10-09,-0.2263,AAPL
2014-10-09,0,AAPL
2014-10-09,0.2247,AAPL
2014-10-09,0.296,AAPL
2014-10-09,0.4084,AAPL
2014-10-09,0,AAPL
2014-10-09,-0.2023,AAPL
2014-10-08,0.6289,AAPL
2014-10-08,0,AAPL
2014-10-08,0,AAPL
2014-10-08,0.694,AAPL
2014-10-08,0.6289,AAPL
2014-10-08,0.6249,AAPL
2014-10-07,0.5904,AAPL
2014-10-07,-0.5106,AAPL
2014-10-06,0.8531,AAPL
2014-10-06,0.0258,AAPL
2014-10-06,0.5904,AAPL
2014-10-03,0.4019,AAPL
2014-10-03,0.4019,AAPL
2014-10-03,0.7096,AAPL
2014-10-01,0.2263,AAPL
2014-10-01,0.2732,AAPL
2014-10-01,0.5423,AAPL
2014-10-01,0.5423,AAPL
2014-09-30,-0.699,AAPL
2014-09-30,0.7737,AAPL
2014-09-30,-0.699,AAPL
2014-09-30,0.3818,AAPL
2014-09-30,0,AAPL
2014-09-30,0,AAPL
2014-09-30,0,AAPL
2014-09-30,0.5574,AAPL
2014-09-30,-0.1119,AAPL
2014-09-29,0,AAPL
2014-09-29,0,AAPL
2014-09-29,0.5994,AAPL
2014-09-29,0.1027,AAPL
2014-09-29,-0.5574,AAPL
2014-09-29,0,AAPL
2014-09-28,-0.1779,AAPL
2014-09-28,0.296,AAPL
2014-09-26,-0.1027,AAPL
2014-09-26,0.2764,AAPL
2014-09-26,0.2764,AAPL
2014-09-26,-0.7003,AAPL
2014-09-26,-0.7783,AAPL
2014-09-26,0,AAPL
2014-09-26,-0.7783,AAPL
2014-09-25,-0.7003,AAPL
2014-09-25,-0.7003,AAPL
2014-09-25,-0.7003,AAPL
2014-09-25,-0.4767,AAPL
2014-09-25,-0.8834,AAPL
2014-09-25,-0.8834,AAPL
2014-09-25,-0.2263,AAPL
2014-09-25,0.2732,AAPL
2014-09-25,0,AAPL
2014-09-24,0.2263,AAPL
2014-09-24,0,AAPL
2014-09-24,0,AAPL
2014-09-24,0,AAPL
2014-09-24,0.0258,AAPL
2014-09-24,0,AAPL
2014-09-24,0,AAPL
2014-09-24,0,AAPL
2014-09-23,0.5994,AAPL
2014-09-23,0.5994,AAPL
2014-09-22,0.4215,AAPL
2014-09-22,-0.3818,AAPL
2014-09-22,0,AAPL
2014-09-22,0.0869,AAPL
2014-09-22,-0.0675,AAPL
2014-09-22,0,AAPL
2014-09-19,0.7351,AAPL
2014-09-19,-0.4019,AAPL
2014-09-19,0.6369,AAPL
2014-09-19,0.6369,AAPL
2014-09-19,-0.7184,AAPL
2014-09-19,-0.7184,AAPL
2014-09-19,0.7351,AAPL
2014-09-19,0.6369,AAPL
2014-09-19,0.4404,AAPL
2014-09-19,0.4404,AAPL
2014-09-18,0,AAPL
2014-09-18,-0.0534,AAPL
2014-09-18,-0.0534,AAPL
2014-09-18,-0.3269,AAPL
2014-09-18,-0.5859,AAPL
2014-09-18,-0.5859,AAPL
2014-09-17,0.296,AAPL
2014-09-17,0,AAPL
2014-09-17,-0.128,AAPL
2014-09-17,-0.128,AAPL
2014-09-17,0.0258,AAPL
2014-09-17,0.0258,AAPL
2014-09-17,0.0258,AAPL
2014-09-17,0.5187,AAPL
2014-09-17,0,AAPL
2014-09-17,0,AAPL
2014-09-16,-0.2263,AAPL
2014-09-16,0.5267,AAPL
2014-09-16,-0.2263,AAPL
2014-09-16,0.3818,AAPL
2014-09-16,0.1531,AAPL
2014-09-15,0.0772,AAPL
2014-09-15,0.296,AAPL
2014-09-15,0,AAPL
2014-09-15,0.6597,AAPL
2014-09-12,0,AAPL
2014-09-12,0,AAPL
2014-09-12,-0.34,AAPL
2014-09-12,-0.34,AAPL
2014-09-12,0,AAPL
2014-09-12,-0.2263,AAPL
2014-09-12,-0.2263,AAPL
2014-09-11,0.647,AAPL
2014-09-11,0.647,AAPL
2014-09-11,0.9524,AAPL
2014-09-11,0.5106,AAPL
2014-09-11,0,AAPL
2014-09-11,-0.296,AAPL
2014-09-11,-0.3182,AAPL
2014-09-11,0.6486,AAPL
2014-09-11,-0.3182,AAPL
2014-09-11,0.5994,AAPL
2014-09-10,-0.296,AAPL
2014-09-10,-0.296,AAPL
2014-09-10,0.6486,AAPL
2014-09-10,0,AAPL
2014-09-10,0,AAPL
2014-09-10,0,AAPL
2014-09-10,0.8519,AAPL
2014-09-10,-0.128,AAPL
2014-09-10,-0.3818,AAPL
2014-09-10,0,AAPL
2014-09-09,0,AAPL
2014-09-09,0,AAPL
2014-09-09,0.5106,AAPL
2014-09-09,0.5106,AAPL
2014-09-09,0.6369,AAPL
2014-09-09,0.3612,AAPL
2014-09-09,0,AAPL
2014-09-09,0.2732,AAPL
2014-09-09,0,AAPL
2014-09-09,0,AAPL
2014-09-08,0.6486,AAPL
2014-09-08,0.5106,AAPL
2014-09-08,0.2023,AAPL
2014-09-08,0.6124,AAPL
2014-09-08,0.2023,AAPL
2014-09-07,0.6124,AAPL
2014-09-07,0.6124,AAPL
2014-09-07,0.6486,AAPL
2014-09-06,0.2023,AAPL
2014-09-06,0.2023,AAPL
2014-09-05,0.3804,AAPL
2014-09-05,0.3804,AAPL
2014-09-05,-0.4588,AAPL
2014-09-05,-0.4588,AAPL
2014-09-05,-0.6597,AAPL
2014-09-05,0.128,AAPL
2014-09-05,0,AAPL
2014-09-05,0,AAPL
2014-09-05,-0.6858,AAPL
2014-09-04,0.0258,AAPL
2014-09-04,0.0258,AAPL
2014-09-04,-0.4767,AAPL
2014-09-04,-0.4767,AAPL
2014-09-04,0.3818,AAPL
2014-09-04,0.3818,AAPL
2014-09-04,0.3182,AAPL
2014-09-04,0.34,AAPL
2014-09-03,0,AAPL
2014-09-03,0.2732,AAPL
2014-09-03,-0.2263,AAPL
2014-09-03,-0.2263,AAPL
2014-09-03,-0.2732,AAPL
2014-09-03,0,AAPL
2014-09-03,0.3182,AAPL
2014-09-03,0.6597,AAPL
2014-09-03,0.3182,AAPL
2014-09-03,-0.34,AAPL
2014-09-01,0.34,AAPL
2014-09-01,0.34,AAPL
2014-08-29,0.25,AAPL
2014-08-29,0.25,AAPL
2014-08-29,0.25,AAPL
2014-08-28,0.4019,AAPL
2014-08-28,0.4019,AAPL
2014-08-28,0.4019,AAPL
2014-08-27,-0.7845,AAPL
2014-08-27,-0.7845,AAPL
2014-08-27,-0.5106,AAPL
2014-08-27,0.0258,AAPL
2014-08-27,0,AAPL
2014-08-26,0.0258,AAPL
2014-08-26,0.0258,AAPL
2014-08-26,-0.0516,AAPL
2014-08-26,-0.6249,AAPL
2014-08-26,-0.6249,AAPL
2014-08-25,-0.3612,AAPL
2014-08-25,0,AAPL
2014-08-24,0,AAPL
2014-08-22,0.3612,AAPL
2014-08-22,0.3612,AAPL
2014-08-19,0.7579,AAPL
2014-08-19,0.7579,AAPL
2014-08-19,0,AAPL
2014-08-19,0.4404,AAPL
